"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1373418_at",0.403278428703704,10.6884981382979,5.86499070798189,3.68547150358899e-07,8.95425611641516e-05,6.44646036913949
"1376619_at",-0.562707033333333,8.98836203191489,-5.8541018311797,3.83066488312385e-07,9.23487187598982e-05,6.41000608764262
"1374945_at",0.682974347222223,6.35891775957447,5.83208789760203,4.14178747142126e-07,9.90811142874844e-05,6.33633580865771
"1393075_at",-0.771362062222222,4.12784744680851,-5.82900559541095,4.18730795973926e-07,9.94054123968941e-05,6.32602394118135
"1387874_at",2.3168134462963,7.08179526595745,5.82263529614827,4.282967791725e-07,0.000100906072238527,6.30471453902323
"1368035_a_at",-0.579776836111112,10.1678675638298,-5.80035482425435,4.63493842339419e-07,0.000108077841289605,6.23021048513237
"1388662_at",-0.729078303888887,7.89468360212766,-5.7990220932253,4.65687987806909e-07,0.000108077841289605,6.22575527991814
"1369584_at",0.424385648703703,5.90542623404255,5.79187785896428,4.77626987593896e-07,0.000110027568053204,6.20187532827798
"1376754_at",0.553519697037037,7.85966605957447,5.7812368925985,4.95975307151938e-07,0.000113414235861163,6.16631560252998
"1383971_at",-0.745810975740741,8.67176426808511,-5.76826924659543,5.19284166118839e-07,0.000117642680148631,6.1229941212517
"1397363_at",-0.53533969074074,9.25852561702128,-5.76590852597184,5.2364302250054e-07,0.000117642680148631,6.11510918942933
"1373641_at",-0.38485797037037,5.9332719212766,-5.76473927002938,5.25815381223182e-07,0.000117642680148631,6.11120399795254
"1383188_at",0.743923399074074,9.46340757446809,5.72442985786384,6.0643517155421e-07,0.000133960338300998,5.97665130146874
"1393009_at",0.440232335185185,5.79107682340426,5.72295217917528,6.09612946400656e-07,0.000133960338300998,5.97172169162165
"1395251_at",-0.334526831296296,6.73508165319149,-5.72199907661872,6.11671373315598e-07,0.000133960338300998,5.96854220384543
"1380546_at",-0.399448331481481,9.22358246808511,-5.71460511967096,6.27876295824845e-07,0.000136547726740258,5.94387938736931
"1371237_a_at",1.89290571666667,12.7845771276596,5.7125589192181,6.32435630673145e-07,0.00013658413665489,5.93705513441219
"1375441_at",0.483990634259261,8.46690730212766,5.70895175647718,6.40553253780741e-07,0.000137383211305705,5.92502592017424
"1371356_at",0.627645684999999,7.46350587021277,5.70336719760894,6.53325263166988e-07,0.000139162755885138,5.90640494001368
"1371832_at",-0.592191783148149,6.19990954468085,-5.69679775210428,6.68673556875984e-07,0.000141463122076777,5.8845038686229
"1369737_at",-0.674517336666667,8.61147371276596,-5.69012870239439,6.84620513948592e-07,0.00014385819840059,5.86227506731468
"1381749_at",0.710632398518519,5.92286494680851,5.67838766902015,7.13617808125665e-07,0.000148944967885235,5.82315139712927
"1384910_at",-0.948520417037037,6.24833962765957,-5.67345134631251,7.26170103091608e-07,0.000150554426906973,5.80670661520817
"1374747_at",-0.569002156481482,5.78785810425532,-5.66770440731117,7.41059847133522e-07,0.000152623974741758,5.78756445748948
"1398282_at",-0.430637847222223,11.6757750744681,-5.65767171127269,7.67782975082926e-07,0.00015708738646121,5.75415516516016
"1368512_a_at",-0.477771888888889,9.57762370212766,-5.65097796420377,7.8614189775077e-07,0.000159339570941106,5.73187045788317
"1379244_at",-0.604514049999999,6.7543834787234,-5.64972257452175,7.8963322778209e-07,0.000159339570941106,5.72769155209912
"1381217_at",0.359676660925927,6.35369117234043,5.64746201260471,7.95958839254195e-07,0.000159339570941106,5.72016706985391
"1372599_at",0.513105590740741,11.0050040638298,5.64611100107452,7.99763272193031e-07,0.000159339570941106,5.71567036105063
"1372600_at",0.624168101296297,8.56528585106383,5.64446988361978,8.04408908252795e-07,0.000159339570941106,5.71020831914235
"1383359_at",-0.541340383518518,7.90288400851064,-5.64241601775281,8.10260667829768e-07,0.000159482889296443,5.7033729454133
"1377804_at",-0.656927217222222,5.19814612553192,-5.63319462562174,8.37058376023207e-07,0.000163721248024816,5.67268912338057
"1383479_at",-0.731192449629632,7.18225450638298,-5.63015986644798,8.46068301324697e-07,0.000164449238143105,5.6625930436411
"1398482_at",0.893788417222222,6.58427657446809,5.61767145324,8.84168559346352e-07,0.000170787316938585,5.62105674298601
"1391217_at",-0.52862806037037,5.99919215957447,-5.60629408406075,9.20357713046716e-07,0.000176680274802715,5.58323037830578
"1368486_at",-0.950827315925925,5.21251695744681,-5.59785584733378,9.48143035322391e-07,0.000180055933171208,5.55518486726831
"1372920_at",-0.852321861111111,9.41774095744681,-5.59744358704879,9.49521625778261e-07,0.000180055933171208,5.55381487022353
"1387704_at",-0.550662685,4.64267615319149,-5.58601110588278,9.88553410762589e-07,0.000186321348613974,5.51583067352194
"1391607_at",-0.581130553333333,8.22056623617021,-5.57524190770486,1.02677378383157e-06,0.000192359264478181,5.48006356684029
"1369919_at",0.502451585370371,5.18305631489362,5.56671314110088,1.05807902080505e-06,0.000196210385791333,5.45174676646264
"1397519_at",-0.635976824074074,9.84626163829787,-5.5662117111489,1.05994870616239e-06,0.000196210385791333,5.45008220038947
"1370510_a_at",-1.41916550777778,7.37042606170213,-5.55506015030975,1.1023862201708e-06,0.000202733364735076,5.41307049752679
"1387221_at",0.459238379629629,10.5179229574468,5.55290191767314,1.11079180984918e-06,0.000202733364735076,5.40590904102199
"1394275_at",-0.586722226296296,8.34672546382979,-5.55028752544376,1.12105909362781e-06,0.000202733364735076,5.39723467658906
"1398246_s_at",-0.576335307407407,7.81961274042553,-5.54872652722968,1.12723425192989e-06,0.000202733364735076,5.3920557757501
"1392929_at",-0.579829869444444,8.56592182978723,-5.54858863780975,1.12778134664035e-06,0.000202733364735076,5.39159831566909
"1387307_at",-0.722129691666667,9.93676043617021,-5.54513872749804,1.1415552969405e-06,0.000204030047008923,5.38015366078752
"1367811_at",1.77966085425926,7.37029353191489,5.54000636036721,1.1623555644915e-06,0.000206560546857836,5.36313023563772
"1390672_at",-1.46919629611111,5.93269839787234,-5.53317213137313,1.19063708245257e-06,0.000210384219472684,5.34046675187891
"1388539_at",0.570894321481481,7.10978877234043,5.52823686571502,1.21148319180528e-06,0.000212858281253969,5.32410399285614
"1371044_at",-0.415320801296297,5.77935064042553,-5.52340501738684,1.23224268618979e-06,0.000214243371123211,5.30808691855164
"1381461_at",-0.628781603518517,9.0303483787234,-5.5231969295015,1.2331445844257e-06,0.000214243371123211,5.30739719146976
"1383518_at",-0.689831290925926,8.17877209574468,-5.52120102982094,1.24182853451432e-06,0.000214553475527005,5.30078185543221
"1378119_at",0.282821190925926,7.11012771702128,5.49776331296455,1.34844968096191e-06,0.000231687495183615,5.22313440280327
"1374241_at",0.47735011851852,9.14829819148936,5.49324661873525,1.37001517332715e-06,0.00023305143123669,5.20817862862196
"1379376_at",-0.27231528611111,11.5004827659574,-5.49296404147462,1.3713756685525e-06,0.00023305143123669,5.20724303636134
"1375120_at",-0.722306687962965,8.69743891489362,-5.49007936668195,1.38534098829869e-06,0.00023414521410381,5.19769265763591
"1374198_at",0.665925503703704,6.45509785106383,5.46540641798235,1.51068791552645e-06,0.000253950721540308,5.11604961935314
"1387316_at",1.6527799912963,6.86407183829787,5.45669116004476,1.55759651225187e-06,0.000260428462013553,5.08722912812042
"1394568_at",0.329683488333333,5.78164171276596,5.45341122199599,1.57562132164767e-06,0.000260983336144132,5.07638521641829
"1382967_at",0.708125358518519,5.4681942212766,5.45059121422187,1.59128358188012e-06,0.000260983336144132,5.06706300155132
"1393183_at",-0.571164498703703,8.52167058085106,-5.45050922297923,1.59174125766008e-06,0.000260983336144132,5.0667919750843
"1385070_at",-0.425991012407407,6.62922703617021,-5.45001849566035,1.59448322670777e-06,0.000260983336144132,5.06516986764162
"1387925_at",1.887154475,6.95590295744681,5.44689746386767,1.61203194883924e-06,0.000262474249093987,5.05485397243996
"1398265_at",-0.593779582777777,6.86610141489362,-5.44035063522847,1.6494665326575e-06,0.000266871192590744,5.03321894945568
"1371877_at",-0.520925795740741,7.8019148893617,-5.43918879335129,1.65619924016893e-06,0.000266871192590744,5.02938004319719
"1372213_at",-0.84685528611111,9.50428565957447,-5.43402928473174,1.68642796266273e-06,0.00027034135675695,5.01233435511673
"1382500_at",-0.511317715925926,7.72575551914894,-5.42476005867107,1.74211286551611e-06,0.000276913735487156,4.98172000227009
"1387913_at",-0.609192151481481,6.9663805787234,-5.4242489193353,1.74523592898429e-06,0.000276913735487156,4.98003214381915
"1374034_at",0.685819825,8.42823392340425,5.41881643464431,1.77877274372972e-06,0.000280802302321068,4.9620954096979
"1389548_at",-0.42018382037037,11.0225277446809,-5.40941164736128,1.83834644434121e-06,0.000288741091275593,4.93105240916598
"1390274_at",-0.582121529074074,8.40317268510638,-5.40441169451299,1.87081763521574e-06,0.000292364611244092,4.91455356934486
"1371986_at",-0.585990597592593,7.80269759148936,-5.40204938032695,1.88635598402225e-06,0.00029331892373554,4.90675958084424
"1367729_at",-1.22101128796296,11.5532756914894,-5.39854098301729,1.90966873913896e-06,0.000295466607554639,4.89518571263432
"1373302_at",0.756505333703704,7.07953525957447,5.38236795034897,2.02087525972561e-06,0.000311124751001024,4.84185413304629
"1374349_at",0.424648665555557,6.97618940425532,5.37612126979848,2.06552221016621e-06,0.000316251061722084,4.82126495009228
"1383028_at",0.375511439259259,7.38844384255319,5.37459110951538,2.07660667580393e-06,0.000316251061722084,4.81622233641228
"1385627_at",0.525985023148149,6.12204946595745,5.37348168113551,2.08468013933012e-06,0.000316251061722084,4.81256644019375
"1392221_at",-0.497242449814814,5.60783618297872,-5.35973349554394,2.18734116823988e-06,0.0003281152672468,4.76727635902513
"1367617_at",0.419427666666667,9.47005519148936,5.35965515195682,2.18794027580446e-06,0.0003281152672468,4.76701835104392
"1377051_at",-0.483198494444444,9.09261406382979,-5.35879362632428,2.19453923236549e-06,0.0003281152672468,4.76418115630142
"1373814_at",-0.744680698703703,8.0017063,-5.35376699019969,2.23343565001351e-06,0.000332333087463016,4.74762942231694
"1385923_at",-0.62172783,5.61445876595745,-5.34731371799895,2.28437237299373e-06,0.00033829379251301,4.72638531090273
"1377968_at",-0.719196592777778,6.29660877446809,-5.34305377119936,2.31862453296342e-06,0.000340133675199918,4.71236486099947
"1377192_a_at",-0.435267972222221,10.9642253085106,-5.34304807529423,2.31867066922996e-06,0.000340133675199918,4.71234611622414
"1382543_at",-0.717949249074074,6.70471165531915,-5.33852139337053,2.35562484527734e-06,0.000343932286682065,4.69745063470776
"1387093_at",0.579886644444446,11.8711968297872,5.33489243074314,2.38567042617262e-06,0.000346691423287581,4.68551131406479
"1379677_at",-0.559614817222222,6.26584705744681,-5.32908637250426,2.43453092045705e-06,0.00035214640509439,4.66641328719143
"1388701_at",0.35629934,6.56133984042553,5.32719958709806,2.45062103380189e-06,0.000352832701528727,4.66020808469517
"1376997_at",-0.505734071666667,7.7382887787234,-5.32282591673233,2.4883242102442e-06,0.000356610113430343,4.64582608364403
"1397708_at",-0.347022497777778,5.56504022978723,-5.32043940401063,2.50913835041627e-06,0.000357943548438511,4.63797965822232
"1372630_at",0.448841752777779,7.52009521276596,5.31868564638286,2.52454349509854e-06,0.000358496703899861,4.63221414933336
"1373835_at",-0.375560785185184,8.90781408510638,-5.3110525533291,2.59268947359963e-06,0.000366500226997613,4.60712548503398
"1383923_at",-0.351545297222222,5.2448173787234,-5.30874808866201,2.61361811104166e-06,0.000367786921426627,4.59955279408233
"1377938_at",0.629142573518519,7.30511902553191,5.30511830701454,2.64692211504785e-06,0.000370549222484738,4.58762657947451
"1388426_at",-0.869365784259259,10.5502643723404,-5.30402037429067,2.65707825377332e-06,0.000370549222484738,4.58401953507842
"1396901_at",-0.490567308148149,4.97838320212766,-5.29911204001873,2.70295450703443e-06,0.000375264206313677,4.56789635112598
"1389967_at",-0.387808928703703,9.93012712765957,-5.29670865068816,2.72570267362196e-06,0.000376740566430975,4.56000286796522
"1372112_at",-0.393595074999998,8.86965973404255,-5.27410684225543,2.94910056705202e-06,0.000405814506790933,4.48581399925196
